data;estado;municipio;confirmados;obitos;populacao
44008;SP;Teodoro Sampaio;10;0;23148
44007;MS;Coxim;10;0;33543
44007;MS;Novo Horizonte do Sul;10;0;3814
44007;PR;Bituruna;10;0;16389
44007;PR;Marialva;10;0;35496
44007;PR;Ouro Verde do Oeste;10;0;5996
44007;PR;Salto do Itararé;10;0;4935
44007;PR;São João do Ivaí;10;1;10219
44007;PR;São José da Boa Vista;10;1;6206
44007;RN;Acari;10;0;11136
44007;RN;Alexandria;10;1;13577
44007;RN;Fernando Pedroza;10;0;3054
44007;RN;Marcelino Vieira;10;0;8347
44007;RN;Messias Targino;10;1;4601
44007;RN;Pedro Avelino;10;0;6716
44007;RN;Rafael Godeiro;10;0;3201
44007;RN;Riacho da Cruz;10;1;3579
44007;RN;Serrinha;10;0;6229
44007;RN;Upanema;10;1;14659
44007;TO;Carmolândia;10;1;2580
44007;TO;Muricilândia;10;0;3551
44007;TO;Pequizeiro;10;1;5477
44007;TO;Tocantínia;10;0;7545
44003;PB;Catingueira;10;1;4932
44003;PB;Livramento;10;0;7256
44008;AL;Pariconha;9;0;10533
44008;BA;Formosa do Rio Preto;9;0;25591
44008;BA;Itagi;9;0;12351
44008;BA;Licínio de Almeida;9;0;12388
44008;BA;Morpará;9;1;8519
44008;BA;Morro do Chapéu;9;0;35413
44008;BA;Muniz Ferreira;9;0;7422
44008;BA;Santa Rita de Cássia;9;1;28338
44008;CE;Aiuaba;9;1;17399
44008;ES;Mucurici;9;1;5524
44008;GO;Cezarina;9;1;8606
44008;GO;Damolândia;9;0;2938
44008;GO;Minaçu;9;0;29070
44008;GO;Nova Veneza;9;0;9853
44008;GO;Portelândia;9;1;4011
44008;GO;Professor Jamil;9;2;3223
44008;MA;Nova Iorque;9;0;4683
44008;MG;Alvinópolis;9;0;15203
44008;MG;Bicas;9;0;14494
44008;MG;Bom Repouso;9;0;10547
44008;MG;Campo Florido;9;0;8151
44008;MG;Catuji;9;0;6311
44008;MG;Cristina;9;0;10242
44008;MG;Dom Cavati;9;0;5072
44008;MG;Fervedouro;9;1;11006
44008;MG;Guaranésia;9;2;19021
44008;MG;Ibiraci;9;0;13828
44008;MG;Ingaí;9;0;2767
44008;MG;Itacarambi;9;0;18153
44008;MG;Limeira do Oeste;9;0;7536
44008;MG;Matias Cardoso;9;0;11157
44008;MG;Piedade dos Gerais;9;0;4982
44008;MG;Rio Pardo de Minas;9;0;30914
44008;MG;Varzelândia;9;1;19320
44008;MT;Alto Paraguai;9;0;11356
44008;MT;Cotriguaçu;9;2;19750
44008;MT;São Pedro da Cipa;9;1;4727
44008;PE;Lagoa do Ouro;9;0;13145
44008;PE;Terezinha;9;1;7169
44008;PI;Amarante;9;0;17598
44008;PI;Aroazes;9;1;5835
44008;PI;Caridade do Piauí;9;0;5067
44008;PI;Cristino Castro;9;1;10423
44008;PI;Gilbués;9;0;10690
44008;PI;Juazeiro do Piauí;9;0;5478
44008;PI;São João da Serra;9;0;6139
44008;RS;Anta Gorda;9;0;5981
44008;RS;Campestre da Serra;9;0;3388
44008;RS;Campinas do Sul;9;0;5454
44008;RS;Igrejinha;9;0;36899
44008;RS;Itati;9;0;2419
44008;RS;Itatiba do Sul;9;0;3324
44008;RS;Monte Belo do Sul;9;1;2548
44008;RS;Morro Reuter;9;0;6407
44008;SC;Anchieta;9;0;5638
44008;SC;Apiúna;9;0;10743
44008;SC;Balneário Rincão;9;0;12760
44008;SC;Luzerna;9;0;5685
44008;SC;Ouro;9;0;7295
44008;SC;Riqueza;9;0;4598
44008;SC;Saltinho;9;0;3781
44008;SC;São João do Sul;9;0;7297
44008;SC;Timbé do Sul;9;0;5348
44008;SC;Zortéa;9;0;3363
44008;SE;Macambira;9;0;6919
44008;SP;Alambari;9;0;6025
44008;SP;Cássia dos Coqueiros;9;0;2523
44008;SP;Guaimbê;9;1;5765
44008;SP;Ipaussu;9;0;14971
44008;SP;Piquete;9;0;13657
44008;SP;Serra Azul;9;0;14662
44008;SP;Tarabai;9;1;7468
44008;SP;Tejupá;9;0;4532
44008;SP;Tuiuti;9;0;6894
44007;MS;Aparecida do Taboado;9;0;25745
44007;MS;Jateí;9;0;4027
44007;PR;Alvorada do Sul;9;2;11406
44007;PR;Anahy;9;0;2801
44007;PR;Congonhinhas;9;1;8818
44007;PR;Cruzmaltina;9;0;2950
44007;PR;Doutor Camargo;9;0;5979
44007;PR;Mamborê;9;1;13132
44007;PR;Querência do Norte;9;0;12206
44007;PR;Santa Mônica;9;1;3981
44007;PR;São Manoel do Paraná;9;0;2160
44007;PR;Sertaneja;9;1;5284
44007;RN;Patu;9;1;12755
44007;RN;Portalegre;9;0;7867
44007;RN;Timbaúba dos Batistas;9;0;2414
44007;TO;Aurora do Tocantins;9;0;3757
44007;TO;Cachoeirinha;9;0;2275
44003;PB;Cabaceiras;9;0;5611
44003;PB;Juru;9;0;9867
44003;PB;Mãe d'Água;9;0;4009
44003;PB;Nova Floresta;9;0;10638
44003;PB;Pedro Régis;9;0;6089
44003;PB;Salgadinho;9;0;3885
44008;AL;Jacaré dos Homens;8;0;5253
44008;BA;Itanagra;8;2;6441
44008;BA;Lafaiete Coutinho;8;1;3724
44008;BA;Lajedão;8;0;3955
44008;BA;Macajuba;8;0;11348
44008;BA;Macarani;8;1;18755
44008;BA;Maiquinique;8;0;10112
44008;BA;Mortugaba;8;0;12042
44008;BA;Nova Canaã;8;0;16462
44008;BA;Quixabeira;8;0;8972
44008;GO;Buriti de Goiás;8;0;2488
44008;GO;Campo Limpo de Goiás;8;0;7789
44008;GO;São Miguel do Araguaia;8;0;21993
44008;GO;Turvânia;8;0;4598
44008;GO;Turvelândia;8;0;5281
44008;GO;Varjão;8;0;3827
44008;MG;Abaeté;8;0;23237
44008;MG;Brazópolis;8;0;14459
44008;MG;Cachoeira de Minas;8;0;11547
44008;MG;Campanha;8;1;16665
44008;MG;Confins;8;0;6730
44008;MG;Coronel Xavier Chaves;8;0;3434
44008;MG;Engenheiro Caldas;8;0;11134
44008;MG;Faria Lemos;8;1;3241
44008;MG;Ferros;8;0;9820
44008;MG;Galiléia;8;0;6817
44008;MG;Itaú de Minas;8;0;16108
44008;MG;Jesuânia;8;1;4787
44008;MG;Mirabela;8;0;13589
44008;MG;Naque;8;1;6996
44008;MG;Nova Módica;8;0;3600
44008;MG;Raul Soares;8;0;23762
44008;MG;Recreio;8;0;10517
44008;MG;Santa Maria de Itabira;8;0;10847
44008;MG;São Romão;8;1;12337
44008;MT;Figueirópolis D'Oeste;8;1;3494
44008;MT;Paranaíta;8;0;11225
44008;MT;Rio Branco;8;0;5156
44008;MT;Santo Afonso;8;1;3146
44008;MT;São José do Xingu;8;2;5595
44008;MT;Vale de São Domingos;8;1;3127
44008;PE;Ingazeira;8;0;4548
44008;PE;Jatobá;8;0;14796
44008;PE;Santa Terezinha;8;0;11815
44008;PI;Belém do Piauí;8;1;3566
44008;PI;Caracol;8;0;10916
44008;PI;Lagoa de São Francisco;8;1;6758
44008;RS;Araricá;8;1;5698
44008;RS;Aratiba;8;0;6235
44008;RS;Barão;8;0;6171
44008;RS;Cotiporã;8;0;3853
44008;RS;Cruzaltense;8;0;1833
44008;RS;David Canabarro;8;0;4740
44008;RS;Lindolfo Collor;8;1;6054
44008;RS;Marques de Souza;8;0;4009
44008;RS;São José do Norte;8;0;27568
44008;SC;Iporã do Oeste;8;0;8996
44008;SC;Palma Sola;8;0;7423
44008;SC;São José do Cedro;8;0;13829
44008;SC;Turvo;8;0;12899
44008;SE;Amparo de São Francisco;8;0;2374
44008;SE;Pedra Mole;8;0;3261
44008;SE;Santa Rosa de Lima;8;0;3913
44008;SP;Barão de Antonina;8;0;3469
44008;SP;Caiabu;8;1;4191
44008;SP;Dolcinópolis;8;2;2115
44008;SP;Itaberá;8;0;17556
44008;SP;Lindóia;8;0;7980
44008;SP;Monte Alegre do Sul;8;0;8038
44008;SP;Porangaba;8;0;9925
44008;SP;Potim;8;0;24643
44008;SP;Redenção da Serra;8;0;3851
44008;SP;São João de Iracema;8;0;1922
44008;SP;Sud Mennucci;8;0;7718
44008;SP;Taquarivaí;8;0;5852
44008;SP;União Paulista;8;0;1844
44008;SP;Urupês;8;0;13809
44007;MS;Iguatemi;8;1;16078
44007;PR;Barracão;8;0;10275
44007;PR;Capanema;8;0;19124
44007;PR;Centenário do Sul;8;0;10827
44007;PR;Cidade Gaúcha;8;1;12652
44007;PR;Diamante D'Oeste;8;0;5253
44007;PR;Dois Vizinhos;8;0;40641
44007;PR;Guaraci;8;0;5502
44007;PR;Itaguajé;8;0;4466
44007;PR;Jaguapitã;8;2;13620
44007;PR;Jandaia do Sul;8;0;21176
44007;PR;Lindoeste;8;0;4676
44007;PR;Realeza;8;0;16922
44007;PR;Rio Bonito do Iguaçu;8;0;13269
44007;PR;Salgado Filho;8;0;3580
44007;PR;Terra Roxa;8;0;17481
44007;PR;Vitorino;8;0;6838
44007;RN;Carnaúba dos Dantas;8;2;8180
44007;RN;Japi;8;0;5055
44007;RN;Rodolfo Fernandes;8;0;4467
44007;RN;São João do Sabugi;8;0;6193
44007;RN;São José do Seridó;8;0;4634
44007;RN;São Vicente;8;0;6424
44007;TO;Angico;8;0;3433
44007;TO;Barra do Ouro;8;2;4591
44007;TO;Goianorte;8;0;5123
44007;TO;Nova Rosalândia;8;0;4260
44007;TO;Pedro Afonso;8;0;13578
44007;TO;Santa Tereza do Tocantins;8;1;2866
44003;PB;Coxixola;8;0;1921
44003;PB;Santa Helena;8;0;5889
44003;PB;São Francisco;8;0;3392
44008;AL;Mata Grande;7;0;25216
44008;BA;Anagé;7;1;22005
44008;BA;Antônio Gonçalves;7;0;11798
44008;BA;Capela do Alto Alegre;7;0;11637
44008;BA;Cardeal da Silva;7;0;9295
44008;BA;Cocos;7;0;18777
44008;BA;Crisópolis;7;0;21103
44008;BA;Ibitiara;7;1;16339
44008;BA;Itiúba;7;1;36089
44008;BA;Marcionílio Souza;7;0;10406
44008;BA;Mascote;7;0;13822
44008;BA;Mirante;7;1;8641
44008;BA;Olindina;7;0;28229
44008;BA;Ouriçangas;7;0;8564
44008;BA;Piatã;7;0;17123
44008;BA;Ribeira do Amparo;7;0;14592
44008;BA;Rodelas;7;0;9331
44008;BA;Santa Inês;7;1;10631
44008;BA;Várzea Nova;7;0;12697
44008;GO;Acreúna;7;1;22366
44008;GO;Gameleira de Goiás;7;0;3818
44008;GO;Nazário;7;0;9142
44008;MG;Abre Campo;7;0;13454
44008;MG;Águas Formosas;7;0;19207
44008;MG;Araçuaí;7;0;36708
44008;MG;Arceburgo;7;0;10772
44008;MG;Barão de Monte Alto;7;0;5397
44008;MG;Belmiro Braga;7;1;3429
44008;MG;Bonfim;7;1;6868
44008;MG;Brasília de Minas;7;0;32347
44008;MG;Bueno Brandão;7;2;11001
44008;MG;Caetanópolis;7;0;11624
44008;MG;Carmo da Mata;7;0;11476
44008;MG;Chalé;7;0;5704
44008;MG;Couto de Magalhães de Minas;7;0;4410
44008;MG;Delfim Moreira;7;0;8025
44008;MG;Divisa Alegre;7;0;6786
44008;MG;Fronteira;7;0;18103
44008;MG;Itabirinha;7;2;11512
44008;MG;Itanhomi;7;0;12228
44008;MG;Ladainha;7;0;18111
44008;MG;Maria da Fé;7;0;14095
44008;MG;Novo Oriente de Minas;7;0;10755
44008;MG;Papagaios;7;0;15674
44008;MG;Prata;7;0;27856
44008;MG;Pratinha;7;0;3603
44008;MG;Presidente Olegário;7;0;19573
44008;MG;Riacho dos Machados;7;0;9481
44008;MG;São Domingos do Prata;7;0;17359
44008;MG;São Félix de Minas;7;0;3369
44008;MG;São Gonçalo do Pará;7;0;12411
44008;MG;São João Batista do Glória;7;0;7453
44008;MG;Senador Amaral;7;0;5356
44008;MT;Nova Bandeirantes;7;1;15288
44008;MT;Nova Canaã do Norte;7;0;12787
44008;MT;Nova Maringá;7;0;8641
44008;MT;Nova Xavantina;7;4;21374
44008;MT;Santo Antônio do Leste;7;0;5174
44008;PE;Carnaubeira da Penha;7;1;12932
44008;PE;Palmeirina;7;2;7693
44008;PE;São Benedito do Sul;7;1;15895
44008;PE;Verdejante;7;0;9534
44008;PI;Padre Marcos;7;1;6868
44008;PI;Palmeirais;7;2;14539
44008;PI;São João da Canabrava;7;0;4608
44008;PI;São João do Arraial;7;0;7989
44008;RJ;Duas Barras;7;0;11492
44008;RJ;Rio das Flores;7;1;9284
44008;RS;Ciríaco;7;0;4747
44008;RS;Humaitá;7;0;4762
44008;RS;Iraí;7;0;7241
44008;RS;Machadinho;7;0;5445
44008;RS;Maximiliano de Almeida;7;0;4377
44008;RS;Montauri;7;0;1453
44008;RS;São José do Hortêncio;7;0;4804
44008;RS;Tapera;7;0;10584
44008;RS;Vespasiano Corrêa;7;0;1815
44008;SC;Aurora;7;0;5679
44008;SC;Botuverá;7;0;5246
44008;SC;Cunhataí;7;0;1962
44008;SC;Dona Emma;7;0;4146
44008;SC;Guaraciaba;7;0;10090
44008;SC;Ipira;7;0;4446
44008;SC;Lauro Muller;7;0;15244
44008;SC;Morro Grande;7;0;2893
44008;SC;Ponte Alta do Norte;7;0;3414
44008;SC;Pouso Redondo;7;1;17453
44008;SC;Santa Terezinha do Progresso;7;0;2428
44008;SC;São Bernardino;7;0;2336
44008;SE;Brejo Grande;7;0;8309
44008;SE;Feira Nova;7;1;5584
44008;SE;Gararu;7;1;11604
44008;SE;Pedrinhas;7;0;9602
44008;SP;Bananal;7;0;10945
44008;SP;Cunha;7;0;21547
44008;SP;Estrela do Norte;7;0;2766
44008;SP;Itaporanga;7;0;15149
44008;SP;Itapura;7;1;4906
44008;SP;Meridiano;7;0;3836
44008;SP;Monções;7;1;2259
44008;SP;Onda Verde;7;0;4381
44008;SP;Pedranópolis;7;0;2494
44008;SP;Presidente Alves;7;0;4094
44008;SP;Santo Antônio da Alegria;7;2;6929
44008;SP;São Bento do Sapucaí;7;0;10878
44007;MS;Rio Verde de Mato Grosso;7;0;19746
44007;MS;Rochedo;7;0;5499
44007;PR;Alto Piquiri;7;0;9836
44007;PR;Coronel Vivida;7;0;20734
44007;PR;Cruzeiro do Iguaçu;7;0;4252
44007;PR;Cruzeiro do Sul;7;0;4469
44007;PR;Cruz Machado;7;0;18708
44007;PR;Curiúva;7;0;15101
44007;PR;Inácio Martins;7;0;11125
44007;PR;Jardim Alegre;7;0;11328
44007;PR;Manoel Ribas;7;1;13502
44007;PR;Paranacity;7;0;11472
44007;PR;Paula Freitas;7;0;5873
44007;PR;Paulo Frontin;7;0;7354
44007;PR;Quarto Centenário;7;0;4512
44007;RN;Almino Afonso;7;0;4735
44007;RN;Equador;7;0;6045
44007;RN;Janduís;7;1;5268
44007;RN;Santana do Seridó;7;0;2680
44007;TO;Colméia;7;0;8205
44003;PB;Alcantil;7;0;5492
44003;PB;Cacimba de Areia;7;0;3682
44003;PB;Riacho de Santo Antônio;7;0;1948
44008;AL;Minador do Negrão;6;0;5329
44008;AL;Olho d'Água do Casado;6;0;9373
44008;BA;Abaíra;6;0;8739
44008;BA;Andaraí;6;0;13143
44008;BA;Antônio Cardoso;6;0;11683
44008;BA;Ibipitanga;6;0;14902
44008;BA;Itambé;6;0;23049
44008;BA;Jussari;6;0;5833
44008;BA;Lajedo do Tabocal;6;0;8562
44008;BA;Mucugê;6;0;9062
44008;BA;Mulungu do Morro;6;1;10889
44008;BA;Teodoro Sampaio;6;0;7425
44008;CE;Ararendá;6;1;10935
44008;CE;Deputado Irapuan Pinheiro;6;1;9625
44008;GO;Alto Paraíso de Goiás;6;0;7624
44008;GO;Cachoeira Dourada;6;0;8067
44008;GO;Goiás;6;0;22645
44008;GO;Gouvelândia;6;0;5898
44008;GO;Montes Claros de Goiás;6;0;8055
44008;GO;Mundo Novo;6;0;4887
44008;GO;Paranaiguara;6;0;10057
44008;GO;Pirenópolis;6;0;24908
44008;MG;Augusto de Lima;6;0;4869
44008;MG;Bela Vista de Minas;6;0;10255
44008;MG;Bugre;6;0;3982
44008;MG;Capim Branco;6;0;9754
44008;MG;Coimbra;6;0;7556
44008;MG;Crisólita;6;0;6704
44008;MG;Cuparaque;6;0;4982
44008;MG;Diogo de Vasconcelos;6;0;3802
44008;MG;Dionísio;6;0;7729
44008;MG;Gouveia;6;0;11825
44008;MG;Grão Mogol;6;0;15836
44008;MG;Guarani;6;0;8911
44008;MG;Heliodora;6;0;6558
44008;MG;Iguatama;6;0;7947
44008;MG;Itamarati de Minas;6;0;4355
44008;MG;Marliéria;6;0;4039
44008;MG;Matipó;6;0;18908
44008;MG;Muzambinho;6;0;20569
44008;MG;Passa-Vinte;6;0;2039
44008;MG;Perdigão;6;0;11506
44008;MG;Periquito;6;0;6810
44008;MG;Piraúba;6;0;10787
44008;MG;Porto Firme;6;0;11279
44008;MG;Sacramento;6;0;26185
44008;MG;Santana da Vargem;6;0;7100
44008;MG;Santa Rosa da Serra;6;0;3350
44008;MG;São João do Manhuaçu;6;1;11559
44008;MG;Senador Firmino;6;1;7812
44008;MG;Serra dos Aimorés;6;0;8699
44008;MT;Itanhangá;6;0;6737
44008;MT;União do Sul;6;0;3525
44008;PE;Angelim;6;0;11150
44008;PE;Ibirajuba;6;0;7762
44008;PE;Orocó;6;1;14991
44008;PE;Sairé;6;2;9932
44008;PI;Francisco Ayres;6;0;4348
44008;PI;Júlio Borges;6;2;5627
44008;PI;Landri Sales;6;0;5295
44008;PI;Marcos Parente;6;0;4549
44008;PI;Redenção do Gurguéia;6;0;8778
44008;PI;São José do Divino;6;2;5346
44008;PI;Sigefredo Pacheco;6;1;10041
44008;PI;Wall Ferraz;6;0;4462
44008;RS;Arroio Grande;6;0;18293
44008;RS;Arvorezinha;6;0;10424
44008;RS;Caiçara;6;0;4743
44008;RS;Catuípe;6;0;8774
44008;RS;Chapada;6;0;9269
44008;RS;Chuvisca;6;0;5441
44008;RS;Crissiumal;6;0;13448
44008;RS;Doutor Maurício Cardoso;6;2;4549
44008;RS;Piratini;6;0;20663
44008;RS;Rio dos Índios;6;0;2752
44008;RS;Santo Cristo;6;0;14257
44008;RS;Três de Maio;6;0;23906
44008;RS;Viadutos;6;1;4756
44008;RS;Vila Lângaro;6;0;2091
44008;SC;Alto Bela Vista;6;0;1937
44008;SC;Galvão;6;0;2873
44008;SC;Jacinto Machado;6;0;10416
44008;SC;Major Gercino;6;0;3442
44008;SC;Ouro Verde;6;0;2217
44008;SC;Tigrinhos;6;0;1633
44008;SP;Águas de Santa Bárbara;6;0;6075
44008;SP;Águas de São Pedro;6;0;3451
44008;SP;Aramina;6;1;5620
44008;SP;Avaí;6;0;5403
44008;SP;Bernardino de Campos;6;0;11148
44008;SP;Borebi;6;1;2653
44008;SP;Cristais Paulista;6;0;8631
44008;SP;Fernando Prestes;6;0;5783
44008;SP;Irapuã;6;0;7993
44008;SP;Júlio Mesquita;6;1;4776
44008;SP;Nova Guataporanga;6;0;2316
44008;SP;Oriente;6;0;6515
44008;SP;Pedro de Toledo;6;0;11331
44008;SP;Pompéia;6;1;22014
44008;SP;Ribeirão do Sul;6;0;4541
44008;SP;Rinópolis;6;0;9981
44008;SP;Santa Albertina;6;0;6008
44008;SP;Santa Cruz da Esperança;6;0;2139
44008;SP;Santo Expedito;6;0;3111
44008;SP;Sebastianópolis do Sul;6;0;3513
44008;SP;Tapiratiba;6;0;12960
44007;MS;Água Clara;6;0;15522
44007;MS;Laguna Carapã;6;0;7341
44007;PR;Altônia;6;0;22056
44007;PR;Ampére;6;1;19152
44007;PR;Barbosa Ferraz;6;0;11568
44007;PR;Candói;6;0;15979
44007;PR;Cerro Azul;6;0;17779
44007;PR;Janiópolis;6;0;5245
44007;PR;Manfrinópolis;6;0;2571
44007;PR;Ortigueira;6;0;22141
44007;PR;Rancho Alegre;6;2;3808
44007;PR;Saudade do Iguaçu;6;0;5500
44007;RN;Cerro Corá;6;1;11179
44007;RN;Coronel João Pessoa;6;1;4912
44007;RN;Lagoa de Pedras;6;1;7544
44007;RN;Martins;6;0;8725
44007;RN;Paraná;6;0;4254
44007;RN;São Fernando;6;1;3584
44007;RN;Serra de São Bento;6;0;5762
44007;RN;Taboleiro Grande;6;1;2566
44007;TO;Aliança do Tocantins;6;0;5390
44007;TO;Carrasco Bonito;6;0;4095
44007;TO;Dueré;6;0;4686
44007;TO;Pugmil;6;0;2688
44007;TO;Riachinho;6;0;4645
44003;PB;Barra de São Miguel;6;1;6036
44003;PB;Belém do Brejo do Cruz;6;0;7342
44003;PB;Conceição;6;0;18982
44003;PB;Dona Inês;6;0;10453
44003;PB;Manaíra;6;0;10955
44003;PB;Mato Grosso;6;1;2908
44003;PB;Santa Cruz;6;0;6583
44003;PB;Várzea;6;0;2810
44008;BA;Andorinha;5;0;14595
44008;BA;Aramari;5;0;11397
44008;BA;Barra do Rocha;5;0;5714
44008;BA;Cícero Dantas;5;1;32515
44008;BA;Correntina;5;0;32137
44008;BA;Ibipeba;5;0;18211
44008;BA;Ipecaetá;5;0;14487
44008;BA;Iraquara;5;0;25216
44008;BA;Jeremoabo;5;0;40463
44008;BA;Mirangaba;5;0;18338
44008;BA;Nova Fátima;5;1;7812
44008;BA;Paramirim;5;1;21607
44008;BA;Rio do Pires;5;1;11655
44008;BA;Serra do Ramalho;5;0;31472
44008;BA;Tabocas do Brejo Velho;5;0;12518
44008;BA;Varzedo;5;1;8838
44008;GO;Aruanã;5;0;9875
44008;GO;Britânia;5;0;5779
44008;GO;Itaguaru;5;0;5237
44008;GO;Itapuranga;5;0;25768
44008;GO;Porteirão;5;0;3881
44008;GO;Santa Isabel;5;0;3809
44008;MA;Cajapió;5;2;11177
44008;MA;São Francisco do Maranhão;5;0;12210
44008;MA;Sucupira do Riachão;5;0;5660
44008;MG;Abadia dos Dourados;5;0;6989
44008;MG;Aguanil;5;0;4486
44008;MG;Belo Vale;5;1;7715
44008;MG;Bom Jesus do Galho;5;2;14935
44008;MG;Bom Sucesso;5;0;17603
44008;MG;Carmo de Minas;5;0;14859
44008;MG;Cássia;5;0;17740
44008;MG;Ewbank da Câmara;5;0;3913
44008;MG;Frei Gaspar;5;0;5880
44008;MG;Imbé de Minas;5;1;6903
44008;MG;Indianópolis;5;0;6891
44008;MG;Lagoa Dourada;5;0;13009
44008;MG;Luisburgo;5;0;6266
44008;MG;Martinho Campos;5;1;13388
44008;MG;Morro da Garça;5;2;2462
44008;MG;Palma;5;0;6616
44008;MG;Paraguaçu;5;0;21513
44008;MG;Pimenta;5;0;8660
44008;MG;Riachinho;5;0;8136
44008;MG;Rio Novo;5;0;8949
44008;MG;Santa Rita de Jacutinga;5;1;4884
44008;MG;São Francisco do Glória;5;1;4844
44008;MG;São Gonçalo do Abaeté;5;0;8389
44008;MG;São João da Mata;5;0;2749
44008;MG;São José da Barra;5;0;7426
44008;MG;Senhora de Oliveira;5;0;5786
44008;MG;Vieiras;5;0;3608
44008;MT;Araguaiana;5;0;3100
44008;MT;Brasnorte;5;0;19695
44008;MT;Cocalinho;5;0;5700
44008;MT;Itaúba;5;0;3802
44008;MT;Nova Guarita;5;0;4519
44008;MT;Nova Monte Verde;5;0;9178
44008;MT;Serra Nova Dourada;5;0;1650
44008;PE;Inajá;5;1;23247
44008;PE;Moreilândia;5;0;11270
44008;PE;Paranatama;5;2;11523
44008;PE;Solidão;5;0;6007
44008;PI;Campinas do Piauí;5;0;5613
44008;PI;Capitão Gervásio Oliveira;5;0;4100
44008;PI;Floresta do Piauí;5;0;2558
44008;PI;Itainópolis;5;0;11530
44008;PI;Pedro Laurentino;5;0;2536
44008;PI;São José do Peixe;5;0;3745
44008;RS;Alto Feliz;5;0;3028
44008;RS;Barracão;5;0;5275
44008;RS;Bom Progresso;5;0;1942
44008;RS;Coqueiros do Sul;5;1;2306
44008;RS;Doutor Ricardo;5;0;1983
44008;RS;Glorinha;5;0;8098
44008;RS;Jacutinga;5;0;3561
44008;RS;Mariana Pimentel;5;2;3885
44008;RS;Morrinhos do Sul;5;0;2949
44008;RS;Muliterno;5;0;1893
44008;RS;Paim Filho;5;0;3828
44008;RS;Palmares do Sul;5;0;11318
44008;RS;Protásio Alves;5;0;1947
44008;RS;Redentora;5;0;11549
44008;RS;São Francisco de Assis;5;1;18335
44008;RS;São Martinho da Serra;5;0;3234
44008;RS;São Vendelino;5;0;2243
44008;RS;Tio Hugo;5;1;3030
44008;RS;Três Arroios;5;0;2668
44008;RS;Três Forquilhas;5;0;2697
44008;SC;Atalanta;5;0;3210
44008;SC;Braço do Trombudo;5;0;3743
44008;SC;Descanso;5;0;8250
44008;SC;Grão Pará;5;1;6569
44008;SC;Imaruí;5;0;10135
44008;SC;Presidente Getúlio;5;0;17471
44008;SC;Santa Terezinha;5;0;8787
44008;SC;São Pedro de Alcântara;5;0;5823
44008;SC;Tangará;5;1;8676
44008;SE;Canhoba;5;0;4008
44008;SE;Cumbe;5;0;3987
44008;SP;Álvares Florence;5;0;3679
44008;SP;Buritizal;5;0;4481
44008;SP;Colômbia;5;0;6210
44008;SP;Emilianópolis;5;0;3214
44008;SP;Flora Rica;5;0;1464
44008;SP;Gabriel Monteiro;5;0;2776
44008;SP;Guaraci;5;0;11188
44008;SP;Guatapará;5;0;7656
44008;SP;Iacri;5;0;6321
44008;SP;Mirassolândia;5;0;4871
44008;SP;Nova Castilho;5;1;1267
44008;SP;Novais;5;0;5830
44008;SP;Pedra Bela;5;0;6093
44008;SP;Piquerobi;5;0;3692
44008;SP;São José da Bela Vista;5;1;8928
44008;SP;São Pedro do Turvo;5;0;7666
44008;SP;Sarapuí;5;0;10285
44008;SP;Torre de Pedra;5;2;2412
44007;MS;Aral Moreira;5;0;12149
44007;MS;Paraíso das Águas;5;0;5555
44007;PR;Douradina;5;0;8747
44007;PR;Florestópolis;5;0;10548
44007;PR;Francisco Alves;5;0;6046
44007;PR;Goioxim;5;1;7111
44007;PR;Iretama;5;1;10169
44007;PR;Mangueirinha;5;0;16714
44007;PR;Marquinho;5;0;4405
44007;PR;Nova Aurora;5;0;10472
44007;PR;Paranapoema;5;0;3203
44007;PR;Primeiro de Maio;5;1;11123
44007;PR;Santa Cruz de Monte Castelo;5;0;7800
44007;PR;Santana do Itararé;5;0;4992
44007;PR;Verê;5;2;7257
44007;RN;Frutuoso Gomes;5;0;4068
44007;RN;Lucrécia;5;0;3996
44007;RN;Monte das Gameleiras;5;0;2105
44007;TO;Ponte Alta do Tocantins;5;0;8039
44007;TO;Sandolândia;5;0;3375
44006;RO;Primavera de Rondônia;5;0;2856
44003;PB;Bom Sucesso;5;0;4975
44003;PB;Caraúbas;5;0;4162
44003;PB;Ibiara;5;0;5929
44003;PB;Marizópolis;5;1;6617
44003;PB;Nova Olinda;5;0;5949
44003;PB;Santa Inês;5;0;3595
44003;PB;São José de Espinharas;5;0;4682
44008;AM;Ipixuna;4;0;29689
44008;BA;Boa Vista do Tupim;4;0;18576
44008;BA;Cravolândia;4;0;5349
44008;BA;Dom Basílio;4;0;12199
44008;BA;Dom Macedo Costa;4;0;4058
44008;BA;Macaúbas;4;0;49826
44008;BA;Rio do Antônio;4;0;15371
44008;BA;São Gabriel;4;0;18793
44008;GO;Água Fria de Goiás;4;0;5735
44008;GO;Castelândia;4;0;3435
44008;GO;Firminópolis;4;0;13292
44008;GO;Mimoso de Goiás;4;0;2597
44008;GO;Mossâmedes;4;0;4290
44008;GO;Ouvidor;4;0;6667
44008;GO;Palminópolis;4;1;3585
44008;GO;Santa Rita do Araguaia;4;0;8756
44008;GO;Urutaí;4;0;3072
44008;MA;Nova Colinas;4;0;5384
44008;MA;Sambaíba;4;0;5671
44008;MG;Baependi;4;0;19148
44008;MG;Bom Jesus do Amparo;4;0;6083
44008;MG;Caiana;4;0;5496
44008;MG;Caparaó;4;1;5438
